id,SalePrice
1461,121707.56881203846
1462,157540.35298401854
1463,177011.80852757214
1464,191809.14626053913
1465,196096.0552429372
1466,175052.36276684212
1467,172344.158635206
1468,167367.62448660345
1469,185456.14335640735
1470,122260.52457847919
1471,194566.25797144393
1472,95912.32998869222
1473,97541.57994371401
1474,144259.73808476576
1475,117807.82241765563
1476,385100.1851955398
1477,252029.2425880906
1478,288178.5749963065
1479,276031.4384606584
1480,520128.8223669565
1481,320448.84933483106
1482,210101.32934361795
1483,177511.50686911726
1484,165851.59830189252
1485,185113.74313278348
1486,196012.24971665253
1487,335652.5259431986
1488,246252.56236750275
1489,196512.90021634405
1490,230643.47227927807
1491,194653.95449922903
1492,91309.84442740315
1493,165832.396503502
1494,295623.0437232714
1495,294228.22215852165
1496,236121.14126394823
1497,180502.4647671665
1498,167677.10371462547
1499,162351.983167447
1500,162724.05312275587
1501,174123.75781911256
1502,147511.3683297269
1503,295036.1519384217
1504,242200.69136747133
1505,226165.3308930699
1506,181929.23140642516
1507,240270.1635493895
1508,194112.74572250972
1509,160843.17824137982
1510,144462.73511502182
1511,155150.00340001468
1512,168897.43313831565
1513,142021.36257814756
1514,143019.48168685345
1515,185641.51646506006
1516,158019.4362090815
1517,159995.42688459632
1518,130266.06106866672
1519,217146.24194231938
1520,131052.7902402527
1521,132868.76532396156
1522,169636.84624887956
1523,114065.00761774369
1524,121885.77800619332
1525,123291.74628920486
1526,113609.61883938305
1527,105613.9693400434
1528,131911.05208921817
1529,148717.44250568593
1530,177784.56457577183
1531,109483.94075739596
1532,91111.47529497313
1533,145097.98517274953
1534,128271.75710827723
1535,147683.11790932738
1536,108021.16206928095
1537,54944.77509986831
1538,148751.0451901976
1539,188228.53663373625
1540,85226.77783289328
1541,135100.34423939587
1542,140971.99691150774
1543,196355.64899053465
1544,83419.72928194137
1545,108379.78275543863
1546,130201.37678546889
1547,132872.77121023313
1548,131940.97217762278
1549,117225.29637510772
1550,133258.40909144716
1551,102137.27202207156
1552,139206.61206365924
1553,146506.93370764362
1554,121129.75324403767
1555,160125.07705564256
1556,89406.58158729092
1557,96367.16529969522
1558,96110.13091563458
1559,77543.09988327698
1560,125076.94325448586
1561,120175.09390773343
1562,128505.86245815377
1563,121402.67205579956
1564,159405.53588645533
1565,147367.8601566109
1566,225807.26615038767
1567,74121.99570453777
1568,229419.55690463271
1569,131865.75906122904
1570,138792.91720721778
1571,118675.51252490346
1572,142449.62972781382
1573,240224.4009026145
1574,109291.71801698567
1575,232656.1193910061
1576,242422.36229314993
1577,182137.79602479306
1578,139527.5132793871
1579,148815.33293209987
1580,186431.70893645217
1581,145621.31771145947
1582,127107.0251366999
1583,303196.93273443484
1584,222603.21065539235
1585,143306.7222954927
1586,73259.0266431454
1587,104912.18442798719
1588,152525.9101519137
1589,94732.69945776054
1590,134341.14813455273
1591,99304.3995293614
1592,111657.9109943857
1593,122704.53362470091
1594,116845.01886154109
1595,103960.13519942424
1596,230845.51231315517
1597,182035.51797107817
1598,213047.94919568844
1599,166289.96241260887
1600,159778.26450416952
1601,63253.53562621502
1602,114629.28783186559
1603,77714.10276404297
1604,266409.51499224274
1605,244534.82949215858
1606,164360.47061518425
1607,176027.5490989211
1608,210786.35013808426
1609,181657.73182820057
1610,154252.18639325743
1611,139659.77859451907
1612,173782.03939274378
1613,162933.42795228804
1614,124359.87651105679
1615,90012.72870917652
1616,78033.81193686018
1617,90960.15502501007
1618,126389.09857747878
1619,139716.12873273963
1620,137764.57634823775
1621,142151.6983056329
1622,141760.35340632006
1623,267881.36684555106
1624,217462.5749638384
1625,122501.0360232275
1626,164969.90317802722
1627,189542.0322084124
1628,276254.3440993955
1629,173292.5614886436
1630,363124.54021838674
1631,220722.14763168554
1632,239674.60445968126
1633,174865.83710915036
1634,184370.34713609994
1635,176861.92139666618
1636,154229.89533453787
1637,186742.14868510768
1638,185133.4270255075
1639,177047.30838688533
1640,249661.76149596958
1641,173585.8724581406
1642,235369.5176921529
1643,226072.30134291993
1644,233965.98013192532
1645,192063.21817519047
1646,158850.80538737337
1647,155858.03743704568
1648,130741.18941022946
1649,139800.15070381548
1650,117042.61419494447
1651,120131.14060229913
1652,97188.50439353475
1653,99001.56076349213
1654,144850.55279778183
1655,135788.82068871314
1656,140790.09278529003
1657,147862.6729700364
1658,146177.50298251223
1659,126277.44866694428
1660,147830.34552371406
1661,475848.34011016967
1662,403730.2448589441
1663,370053.9852300444
1664,517373.21983615786
1665,312227.3985887169
1666,336274.68726914405
1667,373697.65581125376
1668,341821.21965754306
1669,294563.7783911816
1670,346354.5020509167
1671,267645.79644621996
1672,446853.1930172544
1673,296356.5990259198
1674,247009.36351225426
1675,197633.56886693364
1676,200355.64899447173
1677,218901.30520885272
1678,503409.7827409286
1679,387595.8554535526
1680,331933.15628611663
1681,248073.26132828128
1682,316446.0534599284
1683,185812.80093465457
1684,175494.3456097017
1685,173725.7221636899
1686,170201.05096247824
1687,171478.0041938804
1688,192197.2381263097
1689,193530.8068035242
1690,194267.4504168407
1691,185472.7594560256
1692,260201.5847606196
1693,170320.6514982499
1694,183884.69974715656
1695,166858.3705481702
1696,270946.6000710329
1697,166429.49460675663
1698,347112.87653568
1699,317993.30629902415
1700,258861.17406204366
1701,277009.4129789495
1702,254923.60863896317
1703,252911.71464264882
1704,288688.02739256766
1705,239764.30864879795
1706,474150.70468197024
1707,210956.15303145122
1708,204712.85334771153
1709,276564.7471183672
1710,229451.13042383632
1711,269692.6387290591
1712,253104.32814690564
1713,271961.4530646688
1714,225592.99281705733
1715,210188.62664130208
1716,189370.24866009064
1717,173537.6576789785
1718,133143.27050379931
1719,207035.9146703274
1720,241174.41048852296
1721,164549.14348882163
1722,123503.99906502033
1723,155671.67265642475
1724,206062.4399107534
1725,237683.00534164204
1726,187302.09670703643
1727,160695.9017711741
1728,178966.74762312355
1729,166947.25658983007
1730,146272.49433676372
1731,120756.7555404292
1732,132181.44345940306
1733,114648.52750375899
1734,118880.54666452188
1735,128337.05113696841
1736,113809.8162610322
1737,328302.53006013273
1738,242673.40861475284
1739,260776.77141423235
1740,219042.2265082425
1741,202042.51352115077
1742,171365.23957017818
1743,173846.25312366374
1744,328946.49719950196
1745,214050.09387084426
1746,181839.9192135025
1747,213939.47754393093
1748,223426.7085997525
1749,148075.85700054117
1750,128660.34397413654
1751,242217.08326949572
1752,120127.0142581622
1753,142119.9340113546
1754,189061.43882780106
1755,167185.6027937147
1756,128104.36476011635
1757,120958.18430733174
1758,144173.8181500855
1759,155952.07829863092
1760,161412.4698513778
1761,141670.9570907136
1762,170504.82329496564
1763,179631.5038478852
1764,115253.05623735019
1765,169407.37496218746
1766,182245.9700985262
1767,214778.9765337216
1768,139954.71993629157
1769,172232.2326827932
1770,146882.38507849156
1771,121938.94920903529
1772,133985.37749546027
1773,126152.70193940977
1774,135879.7211380954
1775,139068.2064227921
1776,124061.26234790405
1777,112146.56155429033
1778,137890.33534183475
1779,119160.92993844634
1780,171493.0295284786
1781,127538.19031118164
1782,93649.86444513191
1783,142796.4480688166
1784,108504.52395676795
1785,120537.56076789077
1786,145183.54991041514
1787,160282.15443575775
1788,57732.69559940837
1789,99265.35277212391
1790,81377.68856113334
1791,182573.31616506237
1792,154582.91196174713
1793,130277.76969941896
1794,149440.25698736697
1795,138141.16629057348
1796,125696.21328749489
1797,109204.49047664381
1798,124058.64947450791
1799,118607.06105156355
1800,127862.80372153681
1801,130163.7867055254
1802,133175.4860047101
1803,148209.91005897714
1804,142275.90545536784
1805,136698.47827428358
1806,127253.35774104077
1807,130413.51594333173
1808,115365.3701951895
1809,118868.43228571545
1810,136574.06022503544
1811,87619.20548999475
1812,96553.06077586256
1813,125782.5111533786
1814,94748.24636295204
1815,55718.84282991412
1816,101674.09951067179
1817,99046.25104895311
1818,141287.81383945816
1819,130233.52721932573
1820,64871.56725864289
1821,109281.07195656812
1822,150981.97601357428
1823,48191.48842679467
1824,127726.83860140172
1825,137270.09979473316
1826,106122.05030197854
1827,102488.33776275162
1828,133584.16736418696
1829,112360.83050768098
1830,145943.40940170348
1831,144819.4820186176
1832,83922.73222041575
1833,131379.46701460137
